state,year,population,firearm_homicide_rate,firearm_suicide_rate,permit_rate,background_check_total,civ_non_institution_pop_rate,labor_force_population_percentage,police_rate,state_imprisonment_rate,alc_per_capita,poverty_rate,cocaine_death_rate,gender_ratio,ages_5_9_pop_percent,ages_10_14_pop_percent,ages_15_19_pop_percent,ages_20_24_pop_percent,ages_25_29_pop_percent,ages_30_34_pop_percent,ages_35_45_pop_percent,ages_45_54_pop_percent,ages_55_59_pop_percent,ages_60_64_pop_percent,ages_65_74_pop_percent,ages_75_84_pop_percent,ages_85_plus_pop_percent,white_nonhispanic_pop_percent,black_nonhispanic_pop_percent,indigenious_nonhispanic_pop_percent,asian_pacific_nonhispanic_pop_perent,white_hispanic_pop_percent,black_hispanic_pop_percent,indigenious_hispanic_pop_percent,asian_pacific_hispanic_pop_percent,black_urban_youth_pop_percent,hispanic_urban_youth_pop_percent,military_veteran_pop_percent,foreign_born_pop_percent,urban_household_pop_percent,single_parent_pop_percent,biracial_nonhispanic_pop_percent,biracial_hispanic_pop_percent,bachelor_degree_pop_percent,high_school_degree_pop_percent,no_highschool_degree_pop_percent,some_college_pop_percent,cpi,income,income_2000,poc_type,denied_adjudicated_mh,denied_alien,denied_crime,denied_dishonorable_discharge,denied_dv_misdemeanor,denied_dv_restraining,denied_fed_denied_person_file,denied_fugitive,denied_renounced_citizen,denied_state_prohibitor,denied_substance_use,denied_under_indictment,reported_adjudicated_mh,denied_total
Oregon,2009,3808600,2.04,15.81,0.181168933,48.5855695,7.897920496,0.657,1.81562779,1.56,2.59,13.4,0.656409179,98.03359905,0.061988132,0.063545397,0.067547655,0.066406554,0.069699102,0.066920391,0.131356929,0.142797616,0.07107336,0.059048207,0.073712388,0.043497086,0.02004306,0.789913879,0.017095783,0.011218295,3.960904269,0.100543244,0.002149609,0.0058767,0.001514992,0.007130478,0.039178345,0.080451814,0.098965465,0.738070634,0.190887119,0.027106286,0.004972168,0.250684293,0.287446528,0.160719204,0.301149975,2.14537,35390.1658,28415.72503,POC,1,0,0,0,1,0,0,0,0,4160,0,0,1,4162
Pennsylvania,2009,12666858,9.19,9.68,0.179839389,50.6594453,7.846755683,0.644,2.156493741,1.36,2.27,11.1,1.47629349,94.96400198,0.059429655,0.062922076,0.07237067,0.067940842,0.061573596,0.05674959,0.130052851,0.15343963,0.067988368,0.056203914,0.076265164,0.053775688,0.023639564,0.799134087,0.104689734,0.001363479,2.720153648,0.042360465,0.007497439,0.001671922,0.00082104,0.044637825,0.026364855,0.072974632,0.066446549,0.8265765,0.191695456,0.012836964,0.002423332,0.229867859,0.36679245,0.175365947,0.227973744,2.14537,40785.03941,32425.80814,POC,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rhode Island,2009,1053646,1.62,5.75,0,14.04551434,7.988783709,0.674,2.432505794,0.94,2.47,13,3.416707319,93.41329456,0.057703441,0.061235937,0.077764259,0.077138811,0.062103401,0.05809921,0.133083597,0.154393411,0.065409065,0.05485144,0.068825773,0.049594456,0.025005552,0.773812077,0.053660338,0.004325931,2.941215551,0.093158423,0.016918396,0.004107641,0.002006366,0.03029522,0.05851999,0.075604263,0.13375469,1,0.223540089,0.017438495,0.005160177,0.285652626,0.279263743,0.187723121,0.24736051,2.14537,41081.02565,32716.3706,Non-POC,0,0,55,0,8,2,0,55,0,3,11,1,0,135
South Carolina,2009,4589872,12.17,13.66,11.59988775,46.75163055,7.604673943,0.617,2.613144767,2.06,2.34,13.7,1.546884096,94.73116592,0.064175864,0.064360183,0.072579148,0.071143378,0.066394008,0.061470124,0.132515242,0.143131878,0.065228399,0.05871667,0.078155556,0.041237316,0.015018719,0.64338962,0.278008406,0.003617966,1.302127815,0.0411079,0.004228005,0.001594162,0.000807866,0.066873797,0.007133878,0.084488369,0.039695791,0.675423892,0.206113927,0.012759615,0.001465182,0.213704708,0.322207724,0.2090594,0.255028168,2.14537,32498.82305,25463.54615,Non-POC,37,17,1729,4,153,76,0,494,0,140,290,111,8,3051
South Dakota,2009,807067,1.33,12.1,0,78.98724641,7.652524512,0.722,1.859820808,3.92,2.65,14.1,NA,100.1664195,0.06767344,0.066501294,0.072140231,0.071580179,0.067980725,0.059887221,0.116182424,0.145157713,0.065715734,0.051513691,0.070187481,0.049272241,0.023456541,0.849505679,0.011861469,0.084911166,0.967453755,0.020083834,0.000657938,0.004041796,0.000421279,0.003790632,0.009979419,0.090014786,0.028721181,0.491413392,0.19560348,0.017148514,0.001693788,0.224366856,0.317803695,0.149649243,0.308180206,2.14537,38660.93028,31508.36919,Non-POC,12,4,194,0,49,20,0,44,0,15,44,7,0,389
Tennessee,2009,6306019,12.91,15.98,15.92288257,64.85724195,7.720308169,0.627,2.674428986,2.19,1.83,16.5,2.140811818,95.1259202,0.065273828,0.066238462,0.069492813,0.066835828,0.06679206,0.06353755,0.136832762,0.146293406,0.064727366,0.056613214,0.075496442,0.041842563,0.015445878,0.759886546,0.16545954,0.002615121,1.462158614,0.038032553,0.002513789,0.00147605,0.00073073,0.063176243,0.020768945,0.068074877,0.048268032,0.75089383,0.210900515,0.013237512,0.001426574,0.211807486,0.330325511,0.204336902,0.253530101,2.14537,34468.18031,27661.2258,POC,0,0,4605,0,0,0,0,0,0,1972,0,0,57,6577
Texas,2009,24801761,9.79,9.32,5.942440942,0.460249577,7.294251807,0.658,2.236937934,2.88,2.26,17.3,1.721651942,98.41170706,0.076151286,0.074639539,0.075582093,0.072489127,0.074258598,0.069524297,0.138776033,0.13714502,0.055821036,0.045306944,0.057747916,0.032809283,0.011965562,0.459302587,0.115257663,0.00324864,3.818543369,0.353626906,0.006528206,0.006356202,0.002039412,0.047245565,0.169555797,0.063951686,0.167784233,0.889799063,0.179447475,0.011455275,0.003999676,0.219218828,0.267759284,0.24985284,0.263169049,2.14537,37036.96798,29489.68243,Non-POC,86,232,3821,11,519,176,0,1694,1,461,1201,616,12499,8818
Utah,2009,2723421,0.86,13.2,63.96403641,94.04935924,7.242633438,0.692,1.80214517,1.29,1.36,9.7,2.129674406,100.9150068,0.090192813,0.081851098,0.080796542,0.083548228,0.084012718,0.07778599,0.119343282,0.112332614,0.047491372,0.037402958,0.049293517,0.029006533,0.011070635,0.808249257,0.009504957,0.009994048,2.824058418,0.114952114,0.002526969,0.004532902,0.001688318,0.00592336,0.052434356,0.053471293,0.079545962,0.765761953,0.099801447,0.016383806,0.003927046,0.232743882,0.262187462,0.167222015,0.337846641,2.14537,32427.9728,25610.4327,POC,1,0,960,0,3,1,1,1,0,534,0,0,54,1501
Vermont,2009,624817,17.17,16.86,0,36.94681803,8.117000658,0.71,1.827735161,3.39,2.77,9.4,NA,97.0235993,0.055625887,0.061179513,0.07489713,0.070084521,0.056210058,0.054017416,0.12848242,0.16540363,0.076446384,0.063472985,0.077046559,0.045794209,0.020105087,0.944521356,0.009722847,0.003394594,1.283255737,0.012435641,0.000734615,0.000412921,0.000222465,0.001909781,0.000306313,0.087940979,0.043592725,0.312508887,0.205890928,0.0146859,0.001037104,0.300241379,0.318876617,0.134939085,0.245942919,2.14537,39267.8186,32103.13932,Non-POC,3,0,41,0,9,9,68,34,0,6,16,4,24,190
Virginia,2009,7925937,8.24,10,0,37.40415802,7.571149001,0.686,2.401987298,1.6,2.11,10.7,0.845325922,96.28883366,0.063718523,0.064338134,0.069826066,0.071685026,0.070376916,0.064919895,0.141217877,0.151922101,0.0633515,0.053762729,0.067557691,0.038156498,0.015018666,0.653801563,0.191584036,0.002614454,5.455102659,0.0641292,0.005929267,0.002418137,0.001260293,0.070110848,0.025930583,0.084675511,0.11174349,0.850889738,0.177225272,0.020810663,0.00290136,0.323332553,0.279485118,0.157738955,0.239443375,2.14537,44458.06551,35337.85408,POC,31,10,264,3,3,45,2,108,0,1655,2,0,125884,2123
Washington,2009,6667426,3.08,10.99,12.5786173,50.50404759,7.760269105,0.683,1.577370338,2.57,2.34,11.7,1.724803545,99.38951889,0.063820431,0.065374404,0.069844795,0.069381047,0.072075341,0.066403587,0.136851013,0.148388449,0.066596615,0.054772411,0.066047377,0.037732702,0.017198541,0.731860691,0.034459775,0.01334698,7.612487938,0.093898905,0.003053502,0.004729561,0.002333584,0.013889469,0.035567626,0.088043711,0.134717174,0.916681568,0.161371632,0.034748642,0.00544348,0.278249778,0.249943522,0.133981906,0.337824794,2.14537,42248.19029,33592.0713,Partial-Purchase,44,17,1236,5,145,184,5,203,0,594,205,41,42949,2679
West Virginia,2009,1847775,7.54,17.38,0.089296586,84.87559362,7.86492403,0.56,1.913111715,1.76,1.77,15.8,1.623574299,97.10987654,0.057473989,0.058921135,0.065624873,0.062881574,0.059762688,0.059914221,0.12941186,0.150218506,0.074838657,0.064754637,0.08751769,0.052956664,0.019149518,0.933037302,0.033525727,0.001927183,0.69110146,0.010114327,0.00079501,0.000265725,0.000147204,0.015017138,0.005917634,0.088936148,0.01476538,0.569400681,0.201771857,0.01266875,0.000607758,0.182896495,0.39481636,0.211505314,0.210781831,2.14537,31429.0775,25259.67083,Non-POC,24,4,423,2,107,40,0,149,0,279,138,40,2,1206
Wisconsin,2009,5669264,3.27,8.42,0,34.74013558,7.791371155,0.702,2.333459864,1.28,2.96,10.8,1.42875689,98.49648279,0.064916716,0.066424319,0.071416854,0.068494958,0.065090107,0.060802602,0.130367011,0.154385296,0.066638985,0.052794331,0.069274954,0.045651958,0.02052912,0.836783046,0.061521037,0.008495635,2.264703143,0.050514494,0.002512319,0.001879433,0.000571503,0.024662311,0.024915637,0.068044296,0.055006579,0.758343785,0.190541768,0.013106816,0.001968686,0.240130721,0.324867888,0.155721845,0.279279547,2.14537,38320.19652,30569.25845,Partial-Purchase,10,6,288,1,294,39,1,92,0,596,72,28,10,1427
Wyoming,2009,559851,3.14,3.26,12.40151397,91.80121139,7.468344256,0.718,2.647132898,1.51,2.73,9.2,NA,104.2908855,0.065451343,0.063895572,0.069772136,0.073128386,0.07362316,0.062509489,0.119844387,0.15100625,0.071604766,0.055211119,0.06887011,0.0386585,0.015016495,0.861046957,0.008243265,0.021146698,0.82825609,0.077550991,0.001405731,0.004402957,0.00082522,0.005461136,0.012050887,0.093686629,0.039356943,0.305660084,0.153639712,0.014169842,0.002925778,0.180892802,0.309265064,0.161633765,0.348208368,2.14537,43152.92933,34906.02367,Non-POC,4,5,201,1,60,18,4,88,0,18,50,16,4,465
Alabama,2010,4779736,13.66,17.05,0.966789798,64.56569986,7.720472428,0.595,2.352012747,2.56,1.98,17.2,0.585806413,94.33910162,0.064202263,0.066894309,0.071221894,0.07058101,0.065018883,0.06257153,0.129179353,0.144882991,0.06562278,0.058153465,0.07778996,0.044370598,0.015931197,0.670723856,0.260849732,0.005462244,1.172042087,0.03257098,0.002707509,0.00141007,0.000998416,0.072844652,0.011168596,0.063759278,0.041517961,0.713475418,0.252840755,0.012291512,0.00126526,0.188204107,0.351594177,0.207495631,0.252706085,2.18056,34072.8987,26726.78945,Non-POC,42,12,1331,0,159,98,1,737,1,795,288,221,230,3685
Alaska,2010,710231,10.21,3.35,0,92.79938499,7.301061204,0.698,1.771254704,3.71,3.03,12.5,NA,108.5512999,0.071537713,0.071317829,0.072834604,0.077010987,0.078630001,0.067707261,0.130303985,0.155089179,0.070434095,0.051115173,0.050188021,0.020960344,0.006670728,0.641413696,0.031255646,0.144345707,6.379697906,0.039240072,0.003249231,0.005107736,0.002170823,0.011751835,0.022008934,0.09735029,0.099810134,0.684336342,0.178657886,0.063103716,0.006316394,0.221672775,0.291617505,0.165469809,0.321239912,2.18056,47773.04912,38890.62168,Non-POC,16,11,375,1,32,39,0,108,0,35,45,12,0,674
Arizona,2010,6392017,10.24,17.56,3.872173682,32.23552128,7.65943207,0.631,2.001089797,2.15,2.39,18.8,0.985604388,98.79216808,0.070695155,0.070106892,0.071761176,0.069712636,0.068650361,0.065329775,0.128406703,0.131618657,0.058908831,0.055280613,0.07834772,0.044081304,0.016341652,0.578657381,0.037779604,0.040422182,2.886716751,0.268576941,0.006262211,0.012117992,0.003290931,0.016759188,0.124849477,0.077626294,0.156036003,0.874846116,0.218048266,0.017158259,0.00686733,0.259412672,0.263376902,0.188551752,0.288658674,2.18056,34184.79657,26501.72341,Non-POC,55,40,1887,4,333,140,4,547,0,175,335,127,5731,3647
Arkansas,2010,2915918,10.84,16.04,10.73589861,65.65616729,7.65608978,0.606,2.13311897,2.62,1.77,15.3,NA,96.46538919,0.067392445,0.067775436,0.069547327,0.068962401,0.065781759,0.063247308,0.125258023,0.139287691,0.063308231,0.057606143,0.080597603,0.045978129,0.017706933,0.745531511,0.153622657,0.006974276,1.444038255,0.057475399,0.002120314,0.002009421,0.000855313,0.037613247,0.021533224,0.085741587,0.038270881,0.620518233,0.235551217,0.015299461,0.001671266,0.159656449,0.366571465,0.211930057,0.261842029,2.18056,31990.86473,25164.75217,Non-POC,38,10,1119,2,272,126,9,1449,0,62,209,114,1501,3410
California,2010,37253956,8.73,5.88,7.925386501,21.91442434,7.660895933,0.642,2.19069352,3.19,2.16,16.3,0.646911163,98.78676651,0.067108117,0.069230751,0.075243151,0.074622994,0.073654491,0.069259657,0.138698001,0.140786826,0.05948584,0.049612633,0.061485187,0.036764316,0.016257743,0.402324762,0.058572148,0.004405443,13.3292095,0.339062798,0.008040117,0.012290581,0.007257079,0.024179675,0.183037793,0.050204131,0.283720114,0.979254993,0.16860318,0.024539638,0.010215339,0.280554095,0.221626622,0.221901106,0.275918178,2.18056,42411.12375,34438.26265,POC,6,3,680,0,703,2,0,0,0,3623,0,1,262594,5018
Colorado,2010,5029196,3.68,14.36,2.570589812,59.81472983,7.695206152,0.704,2.455263227,2.16,2.71,12.3,1.35210479,100.4441273,0.069113708,0.066142647,0.067579247,0.069367272,0.074010866,0.070578834,0.138716121,0.146902286,0.065504576,0.054110624,0.062069968,0.033820923,0.01393118,0.701070457,0.037860123,0.006260265,2.851211829,0.183508653,0.004921723,0.009281048,0.002118847,0.016106483,0.081851384,0.07587613,0.105597173,0.881158176,0.158846437,0.019337052,0.007129713,0.357755078,0.243881659,0.147730546,0.250632718,2.18056,41876.85732,32021.76413,POC,91,23,617,1,4,43,1,49,0,3573,2,0,23411,4404
Connecticut,2010,3574097,6.61,5.19,25.4447487,50.24905592,7.83113329,0.683,2.419072566,1.78,2.35,8.6,1.398954757,94.86034134,0.061969945,0.066936188,0.070846337,0.064053924,0.060095733,0.057834109,0.134308668,0.16076774,0.067688387,0.057155091,0.071780929,0.046468171,0.023868134,0.714028185,0.095185118,0.002005491,3.894059809,0.110867609,0.014749854,0.002699033,0.001681205,0.04328461,0.044355865,0.069109047,0.160745563,0.950455112,0.1837632,0.014981407,0.0048615,0.33969868,0.279660625,0.145719117,0.234921579,2.18056,57347.19522,49107.8301,POC,0,2,42,0,0,3,2,1,0,2,0,0,9420,52
Delaware,2010,897934,11.83,6.54,0,21.42696457,7.806275294,0.62,3.264159727,1.78,3.38,12.2,2.784168992,93.89509073,0.062715625,0.063210227,0.071227237,0.070315834,0.064196098,0.060258172,0.128336623,0.148557538,0.0648263,0.059625747,0.081152636,0.045840224,0.017613414,0.65367362,0.209203612,0.003195467,3.260821241,0.0647585,0.009822032,0.003387751,0.001058116,0.073194533,0.025074638,0.083172876,0.091310718,0.767115426,0.239511864,0.019407321,0.002885368,0.249532019,0.328476988,0.179791388,0.242199605,2.18056,41782.84477,32219.19048,Non-POC,3,1,147,0,23,9,1,18,0,36,10,1,0,249
Florida,2010,18801310,9.89,12.68,0.001861572,29.75042696,7.948912602,0.616,2.468019516,1.74,2.5,16,1.77115318,95.6236126,0.05726152,0.060013495,0.064783463,0.065767679,0.062853339,0.059251389,0.128699494,0.145682948,0.064216194,0.060655897,0.092264431,0.058419721,0.023277474,0.579642777,0.153125247,0.002550877,2.499344572,0.207443986,0.010934679,0.002190013,0.00135479,0.064985025,0.081174875,0.088335483,0.214874068,0.962336708,0.215443146,0.014045024,0.00371916,0.260104202,0.295058851,0.163339773,0.281497175,2.18056,38718.03573,30412.34454,POC,145,196,2484,3,37,684,8,561,0,3802,66,27,35227,8013
Georgia,2010,9687653,10.91,11.78,9.905288722,34.39914704,7.559436739,0.641,4.061251987,1.72,1.98,18.8,1.094176267,95.38909154,0.071494876,0.071200211,0.073084548,0.07045953,0.069360557,0.068385029,0.143646316,0.143626857,0.059496251,0.051578161,0.063027402,0.032291652,0.011844497,0.559256771,0.301908759,0.002230997,3.349904084,0.074224191,0.007593257,0.002782544,0.001227877,0.10461444,0.039452492,0.066094251,0.101509453,0.839288758,0.20229635,0.014739059,0.002537503,0.258876809,0.297216962,0.193877932,0.250028296,2.18056,34487.01251,27263.78912,Non-POC,41,33,2773,4,338,129,2,992,0,201,539,783,4655,5835
Hawaii,2010,1360301,17.17,4.76,7.738728414,7.743139202,7.571846231,0.628,2.475922608,1.16,2.48,12.4,NA,100.3839248,0.061037515,0.059762417,0.062902134,0.070923005,0.071706835,0.065014588,0.129019509,0.14164877,0.068559052,0.060891601,0.07458772,0.047108226,0.022485421,0.227922808,0.014887628,0.002114653,47.37219143,0.028375508,0.001775898,0.001576458,0.01832064,0.00303677,0.035292714,0.064574633,0.208414604,0.714047088,0.209680806,0.191805792,0.039498701,0.250139454,0.315463907,0.140112576,0.294284063,2.18056,41593.90248,33064.17526,POC,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Idaho,2010,1567582,0.17,2.25,8.776574367,58.70889051,7.434265002,0.653,1.980757625,2.74,2.68,13.8,NA,100.3627394,0.077186373,0.074678276,0.073244077,0.069051608,0.067869492,0.065376036,0.122047575,0.132550391,0.062126968,0.0536771,0.070381409,0.038269489,0.016201417,0.840363432,0.005729793,0.011239331,1.336421136,0.101074408,0.001262324,0.005268914,0.001227949,0.002235389,0.025930089,0.069859835,0.058040963,0.61231934,0.119704684,0.016620918,0.00384872,0.225135855,0.2779812,0.163200761,0.333682184,2.18056,32050.02385,25208.18597,Non-POC,25,16,476,2,113,37,1,117,0,54,135,19,0,995
Illinois,2010,12830632,10.73,5.51,36.13999685,54.19062755,7.719815361,0.669,2.776948166,2.68,2.35,14.1,2.252422172,96.23652184,0.066771506,0.068359988,0.071659369,0.068532635,0.070849398,0.067669398,0.134067263,0.145519311,0.063304695,0.052404465,0.066515689,0.040877657,0.018461832,0.636981322,0.143267418,0.001488569,4.645276032,0.144516134,0.004999768,0.004264868,0.001494565,0.058195224,0.062657264,0.056140495,0.142713214,0.866757579,0.205617048,0.01333692,0.003197677,0.282823136,0.285272584,0.166736826,0.265167454,2.18056,42153.85039,33237.12074,POC,0,0,1,0,0,0,0,1,0,0,0,0,5168,2
Indiana,2010,6483802,8.28,10.93,16.25882468,53.30977103,7.653648276,0.64,1.859557093,2.86,2.03,16.3,0.694037233,96.84243698,0.06838444,0.069695066,0.073095359,0.069927731,0.064612038,0.063095558,0.129237635,0.145634326,0.064917738,0.054591127,0.070034048,0.042129396,0.017922724,0.81587694,0.090341045,0.00219999,1.636957246,0.053358621,0.002909386,0.001578575,0.000650845,0.040036964,0.017178817,0.076452703,0.042535223,0.727725247,0.240759523,0.014878362,0.001836664,0.19400013,0.380583731,0.17176326,0.253652879,2.18056,34389.78978,27922.40342,Non-POC,21,12,1219,1,136,236,0,348,0,291,210,114,2214,2588
Iowa,2010,3046355,0.93,7.88,26.94334705,40.94663951,7.739426298,0.712,1.761449339,1.62,2.3,10.3,0.787826764,98.12393597,0.065844038,0.065950916,0.071052838,0.070113234,0.0648428,0.061007998,0.119248986,0.143737032,0.067378024,0.055868374,0.073826078,0.050274357,0.024628363,0.886601406,0.028981488,0.002850283,1.819145682,0.045013102,0.00132351,0.001645126,0.000548812,0.012776327,0.024858492,0.068095605,0.064930009,0.567089481,0.183252391,0.013241983,0.001602834,0.218558526,0.316133884,0.154861025,0.310446565,2.18056,38686.85108,30124.10207,Partial-Permit,5,7,159,1,27,25,0,54,0,87,68,7,93,440
Kansas,2010,2853118,5.58,11.69,1.404778912,50.52577566,7.531027458,0.698,2.667607859,1.74,1.95,14.5,NA,98.47333174,0.070884686,0.069738592,0.071415052,0.071656096,0.069331371,0.063423177,0.121129176,0.141685759,0.064242166,0.052678366,0.066874055,0.044169769,0.020871095,0.781909689,0.05738624,0.008110123,2.461689272,0.094246683,0.00344598,0.003480265,0.000973271,0.029074171,0.038785537,0.073860333,0.059735416,0.617813243,0.199044246,0.02224214,0.003588717,0.275069482,0.261689234,0.156340674,0.30690061,2.18056,39234.87544,31130.97645,Non-POC,23,17,452,0,96,69,1,195,0,37,138,41,2979,1069
Kentucky,2010,4339367,7.04,16.45,495.3114129,549.7527635,7.719289472,0.613,2.308631651,3.4,1.83,17.7,0.87570376,96.85570413,0.065048156,0.065459615,0.068147549,0.067436639,0.065571851,0.0649074,0.132360829,0.147792936,0.066617862,0.058257826,0.075140273,0.042329623,0.016022961,0.863571045,0.077350511,0.002011984,1.189204655,0.026446038,0.001884797,0.000786808,0.000522775,0.02488816,0.014857406,0.075538765,0.053336699,0.533925242,0.242825874,0.014371147,0.001162847,0.198673394,0.309425097,0.227058028,0.264843482,2.18056,32976.84998,26155.83245,Non-POC,36,6,936,3,302,290,0,649,0,69,560,148,5,2999
Louisiana,2010,4533372,16.93,14.37,0,52.76513818,7.583288995,0.607,3.828496757,3.83,2.55,21.5,0.948521321,95.89935875,0.067410934,0.067721394,0.071304994,0.074943161,0.073544002,0.065713636,0.12416546,0.143796381,0.064849805,0.054086024,0.069043764,0.039739082,0.014607015,0.603921651,0.319351198,0.006265084,1.591398304,0.035926212,0.003601422,0.001033473,0.000610358,0.125951383,0.015874793,0.072590804,0.041798755,0.844904164,0.250108882,0.011820137,0.00155648,0.21267147,0.358318356,0.179380954,0.249629219,2.18056,37227.13431,29621.84943,Non-POC,28,17,1656,3,317,170,0,1224,0,88,378,333,1,4214
Maine,2010,1328361,0.63,11.18,0,49.67625517,8.077698758,0.648,1.736726688,0.79,2.56,12.6,NA,95.83248514,0.055631802,0.05934084,0.066224103,0.059919341,0.054831843,0.054217185,0.128050691,0.164141498,0.077566648,0.068256391,0.085343274,0.052219547,0.022100563,0.944878906,0.011758343,0.006229436,1.051019609,0.010768563,0.000607125,0.000381148,0.00020112,0.002930331,0.004115232,0.105551257,0.038394929,0.499172297,0.240601852,0.013821514,0.000843648,0.255964362,0.329701369,0.159316231,0.255018037,2.18056,37101.93712,29893.50809,Non-POC,3,4,150,0,52,23,3,99,0,3,36,13,24,386
Maryland,2010,5773552,12.52,5.78,0.000692814,15.26997592,7.773957869,0.685,2.776280529,1.71,2.21,10.9,1.385628812,93.67900496,0.063312497,0.065493178,0.070074994,0.068237603,0.068325369,0.064192233,0.136959648,0.156071622,0.065747839,0.055468471,0.067291696,0.038591945,0.017119783,0.547070809,0.291346433,0.00243396,5.646741702,0.065478493,0.008847292,0.002920475,0.001422401,0.104432527,0.032976673,0.073984281,0.160953827,0.961633587,0.175532001,0.020580332,0.003432388,0.333794235,0.268594649,0.151754762,0.245856354,2.18056,49683.10893,39376.29049,Partial-Purchase,10,9,569,0,14,21,1,48,0,70,32,6,48,780
Massachusetts,2010,6547629,3.65,3.78,8.930560971,17.70167491,8.020544536,0.663,2.561079744,0.45,2.5,10.9,2.565814282,93.68190281,0.058621987,0.06167624,0.071003511,0.072869026,0.067742705,0.06183481,0.134439248,0.154342391,0.066376357,0.057023648,0.070049047,0.045755462,0.022294938,0.767959448,0.063926983,0.001784783,5.489141338,0.074937437,0.013412455,0.002787229,0.001359799,0.030751383,0.046078263,0.064306826,0.169171717,0.973727746,0.184731607,0.014931584,0.00400887,0.350645312,0.280570077,0.15280638,0.215978232,2.18056,51643.15589,41912.03452,Non-POC,0,1,69,0,2,3,0,12,0,11,1,0,0,99
